Nose_x,Nose_y,Nose_c,LEye_x,LEye_y,LEye_c,REye_x,REye_y,REye_c,LEar_x,LEar_y,LEar_c,REar_x,REar_y,REar_c,LShoulder_x,LShoulder_y,LShoulder_c,RShoulder_x,RShoulder_y,RShoulder_c,LElbow_x,LElbow_y,LElbow_c,RElbow_x,RElbow_y,RElbow_c,LWrist_x,LWrist_y,LWrist_c,RWrist_x,RWrist_y,RWrist_c,LHip_x,LHip_y,LHip_c,RHip_x,RHip_y,RHip_c,LKnee_x,LKnee_y,LKnee_c,RKnee_x,RKnee_y,RKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,RAnkle_x,RAnkle_y,RAnkle_c
309.528,59.507,0.903431,314.341,47.6352,0.941004,295.479,47.6566,0.970057,330.795,45.352,0.895939,286.042,45.3403,0.785292,349.755,102.004,0.949128,271.737,102.07,0.920184,347.283,165.708,0.890584,276.591,167.998,0.853636,328.439,219.993,0.857473,293.119,217.703,0.909277,333.288,234.116,0.760728,286.01,234.125,0.759005,340.294,330.801,0.846602,274.266,330.775,0.909513,345.033,418.087,0.79174,274.112,413.422,0.87323
309.479,59.5197,0.894686,314.296,47.6315,0.945338,295.425,47.6599,0.988384,330.775,45.323,0.898106,286.004,45.3142,0.743551,349.796,102.013,0.933931,269.536,102.009,0.911195,347.229,165.667,0.882372,274.327,163.394,0.875754,328.398,219.99,0.851964,293.043,217.671,0.937681,333.286,234.152,0.760557,285.974,234.149,0.748539,340.314,330.808,0.850806,274.229,330.858,0.920284,345.035,415.756,0.795455,271.946,413.428,0.876073
307.233,59.5272,0.880772,312.058,47.6282,0.951023,293.189,47.6662,1.00779,330.743,45.2723,0.900972,283.683,45.2624,0.663815,349.709,102.032,0.94161,271.728,102.022,0.916965,345.01,165.661,0.874242,274.291,165.705,0.874591,323.775,222.315,0.783326,290.808,219.927,0.911451,333.202,234.142,0.779391,285.955,234.137,0.748061,340.314,330.848,0.849955,274.223,330.854,0.92428,345.04,418.124,0.808002,271.948,413.459,0.88262
307.18,61.7714,0.879401,312.028,47.6594,0.963204,293.158,47.6764,1.02212,330.741,45.2897,0.909427,285.955,45.2152,0.579402,349.721,101.999,0.9457,269.524,102.005,0.919035,340.321,165.656,0.846182,274.25,163.377,0.885863,321.361,222.319,0.774396,290.667,219.92,0.893385,333.168,234.08,0.787008,285.96,234.087,0.750127,340.263,330.827,0.847421,274.197,330.856,0.924898,345.008,415.811,0.797865,271.924,415.763,0.883308
304.884,61.7873,0.861522,311.966,47.6901,0.963349,293.119,47.6936,1.02083,328.566,45.3208,0.914905,283.661,45.1993,0.578041,349.648,102.017,0.94432,269.455,101.993,0.891536,337.898,163.297,0.824482,271.869,160.937,0.926194,311.935,220.038,0.822231,281.324,217.596,0.878694,330.958,234.051,0.801528,283.618,234.04,0.739908,337.92,330.796,0.856938,274.154,330.809,0.937506,344.992,418.154,0.811344,271.934,413.395,0.878797
302.549,61.7896,0.847978,311.917,47.6883,0.951922,293.06,47.6879,1.01456,328.521,45.3465,0.91407,281.327,45.2219,0.569544,347.35,101.957,0.916839,269.485,101.98,0.893972,333.157,161.043,0.874928,271.764,160.951,0.922522,307.269,220.008,0.825616,274.249,217.586,0.90884,330.887,234.058,0.816205,281.283,234.048,0.734982,337.887,330.779,0.860987,274.105,330.788,0.939356,344.999,418.165,0.816406,271.943,413.393,0.885286
302.553,61.8317,0.849577,311.941,47.7198,0.946397,293.06,47.702,1.01059,328.546,45.3871,0.891222,281.302,43.0101,0.572533,347.297,102.032,0.910136,269.534,101.942,0.887699,328.537,163.356,0.880801,269.393,160.85,0.908541,293.142,217.722,0.812633,271.778,215.176,0.859343,330.875,234.01,0.822124,281.254,234.083,0.730641,335.607,330.786,0.866636,274.111,330.835,0.931487,344.991,418.149,0.812594,271.952,413.416,0.874637
297.866,61.7884,0.838103,309.69,47.7082,0.948838,292.98,47.6853,1.00271,328.517,45.3798,0.920999,281.27,42.9749,0.423286,345.033,102.02,0.87998,269.504,101.901,0.879749,326.027,163.304,0.865365,264.752,158.55,0.879821,283.644,217.603,0.795355,257.739,210.535,0.843524,330.896,236.419,0.823602,281.328,236.485,0.769948,335.56,330.806,0.873346,271.909,330.813,0.938322,344.984,418.176,0.816677,271.932,413.437,0.872447
295.51,61.8154,0.848338,309.613,47.7537,0.945781,290.762,47.7027,0.987652,328.516,47.6013,0.933229,278.929,42.9249,0.294386,345.026,101.992,0.880106,271.73,101.89,0.879628,314.366,163.329,0.900089,260.094,158.461,0.859993,271.908,215.328,0.849674,252.981,205.827,0.846465,330.926,236.477,0.825838,283.672,236.466,0.788327,335.552,330.827,0.871428,271.863,330.847,0.915556,344.984,418.173,0.82427,271.957,411.13,0.873213
295.507,61.8042,0.85265,309.613,47.745,0.94143,290.763,47.6893,0.992517,328.521,47.6146,0.938923,278.932,42.9294,0.33785,342.606,101.967,0.836851,271.807,99.6441,0.881799,311.923,160.99,0.934168,255.472,156.148,0.870211,257.692,212.772,0.794435,241.223,201.05,0.784311,330.921,236.435,0.810367,281.343,236.448,0.790099,335.568,330.811,0.871341,271.801,330.75,0.912701,344.95,418.093,0.811369,271.94,411.113,0.873384
295.484,61.84,0.860504,309.564,47.7719,0.930208,290.727,47.7406,0.986321,328.492,47.6405,0.935899,278.954,45.2603,0.318444,337.962,101.945,0.841011,271.872,101.824,0.896969,307.233,161.02,0.91022,255.277,153.879,0.882134,248.279,201.059,0.857977,234.054,194.017,0.75376,330.864,236.545,0.822618,281.309,236.446,0.789328,333.235,330.963,0.863384,271.776,330.792,0.910769,344.969,420.431,0.828429,274.11,408.795,0.878518
293.162,61.8624,0.888451,307.236,47.797,0.903365,290.608,47.7834,0.953564,328.449,47.6133,0.94455,278.937,42.9528,0.162093,337.884,101.888,0.830695,271.958,101.856,0.919879,300.161,158.577,0.843869,252.955,156.175,0.927964,236.473,196.301,0.879756,220.014,186.881,0.754208,330.857,236.443,0.819387,281.348,234.098,0.762921,333.19,330.942,0.868778,271.74,328.551,0.900188,344.943,418.164,0.81532,271.943,411.047,0.870055
293.157,61.8637,0.892899,307.223,47.8036,0.896381,290.598,47.7776,0.959657,328.452,47.6006,0.941091,278.977,42.9525,0.161024,333.263,101.865,0.836767,274.225,99.6464,0.918023,290.71,158.533,0.857204,252.935,146.835,0.885185,224.653,184.568,0.822592,217.505,177.422,0.739658,330.814,236.426,0.794893,285.979,234.014,0.756226,330.959,333.199,0.858003,269.523,330.767,0.874001,344.983,420.462,0.829933,271.948,411.052,0.866648
293.106,61.8789,0.904486,307.168,50.0012,0.873335,288.36,47.7718,0.962106,328.405,47.6339,0.946161,274.325,45.2051,0.231434,330.95,101.844,0.852934,274.346,101.856,0.874177,278.98,156.169,0.815423,250.61,142.16,0.813147,215.136,172.78,0.808824,212.826,163.325,0.677267,330.753,236.474,0.781563,285.976,234.14,0.757495,330.91,333.233,0.858483,269.524,330.845,0.873157,345.006,420.491,0.844707,271.936,411.077,0.868945
293.052,64.1057,0.919721,304.861,50.0206,0.856591,288.279,47.8127,0.939957,328.369,47.6,0.948354,274.26,43.0088,0.240325,330.896,101.841,0.857139,276.598,99.6169,0.848338,269.537,146.753,0.805421,255.384,146.802,0.591136,205.747,158.624,0.815826,212.858,158.595,0.50541,328.495,238.804,0.774406,281.328,236.432,0.756324,330.856,335.596,0.842435,269.538,333.165,0.851394,345.038,420.425,0.825119,271.953,411.07,0.857177
290.812,64.0848,0.930843,300.205,47.7839,0.865082,281.347,47.7606,0.942448,326.155,47.6093,0.955644,274.139,45.2937,0.258628,330.781,99.6328,0.86429,276.604,99.5816,0.82871,271.775,142.163,0.92497,257.764,144.496,0.360727,198.715,142.196,0.949782,201.131,142.058,0.165245,328.356,238.786,0.775025,276.655,236.408,0.768499,330.784,335.551,0.844184,269.522,330.96,0.834407,345.028,418.15,0.815295,271.935,411.068,0.84657
290.726,61.86,0.905738,297.847,47.7138,0.878092,278.968,47.6985,0.947837,326.178,45.3559,0.940033,271.865,42.9071,0.125547,328.582,99.5881,0.870552,278.922,97.2029,0.792118,257.667,139.74,0.828513,252.979,139.737,0.55789,196.31,125.627,0.704216,198.65,123.325,0.529249,328.401,238.791,0.77529,278.966,234.163,0.76988,328.579,333.285,0.836828,269.489,330.909,0.842023,345.039,415.826,0.807923,271.939,411.043,0.852911
290.684,61.8891,0.9102,297.788,47.7339,0.872889,278.906,47.7375,0.959238,326.104,45.3669,0.934991,271.876,45.3389,0.205491,328.387,99.5138,0.842203,281.313,94.8481,0.725694,253.007,137.32,0.90567,252.893,134.997,0.39963,196.371,113.796,0.778231,198.694,109.038,0.483802,326.038,236.531,0.759013,278.927,234.123,0.764576,328.508,333.205,0.842246,269.477,330.825,0.840435,345.038,415.793,0.810423,271.937,411.047,0.857334
290.65,64.078,0.908539,297.78,47.7303,0.872795,276.614,47.7135,0.991602,326.055,45.3291,0.911283,271.732,45.2101,0.2558,326.046,94.9068,0.8094,285.982,90.1426,0.694138,250.608,130.288,0.861973,248.297,130.26,0.297031,196.237,101.856,0.892345,201.104,101.983,0.311451,323.744,236.496,0.746031,276.567,234.121,0.759322,328.486,333.209,0.83776,269.411,330.764,0.821892,345.035,415.742,0.807829,271.951,408.711,0.857486
290.602,61.8957,0.896625,295.455,47.7493,0.889153,276.605,47.7785,0.976115,321.417,45.2779,0.885777,271.755,45.3158,0.204712,321.389,94.8478,0.805119,288.386,87.8073,0.658868,245.897,123.295,0.913774,250.613,132.583,0.18367,196.46,85.4343,0.959576,208.162,87.8541,0.151284,319.089,236.403,0.732325,276.546,234.042,0.744816,328.425,333.167,0.834328,269.44,330.792,0.814746,347.249,415.76,0.812203,271.959,408.758,0.839201
290.627,64.1488,0.92653,295.502,47.7843,0.892709,276.553,50.0124,0.994767,321.405,45.2756,0.88671,269.451,45.3383,0.29594,319.088,94.8521,0.814212,281.326,87.8019,0.621621,245.914,120.952,0.91821,243.56,125.537,0.188518,201.051,78.3427,0.855723,217.57,90.1829,0.109256,319.069,234.169,0.737305,274.289,233.995,0.755795,328.364,330.918,0.840891,269.399,328.567,0.819271,347.254,413.463,0.816702,271.948,411.04,0.833876
288.415,64.1366,0.911592,295.434,47.7766,0.906712,274.312,50.0119,1.01337,319.04,45.2993,0.870385,267.122,45.3949,0.267445,316.686,92.5561,0.810855,286.019,87.801,0.614248,243.517,120.792,0.893584,245.886,125.553,0.199995,212.805,66.4896,0.892884,215.156,68.9525,0.0813178,319.03,234.183,0.743249,274.315,234.009,0.751166,326.128,330.948,0.830965,269.403,328.565,0.819654,347.253,415.765,0.817393,274.111,408.787,0.835898
286.041,64.2002,0.886021,293.098,47.8294,0.922365,274.228,50.064,0.989236,314.419,45.2173,0.866669,260.064,40.6021,0.16505,314.386,92.4927,0.808903,290.648,85.4952,0.610212,238.863,113.769,0.868055,245.9,118.468,0.101314,217.475,57.175,0.910238,219.8795,58.2979,0.07721615,316.729,234.126,0.745885,276.592,231.751,0.739073,326.045,330.926,0.822767,267.12,328.501,0.816823,347.238,415.814,0.819838,271.945,408.763,0.833322
281.288,64.2853,0.87481,290.827,50.1103,0.89269,274.171,50.1364,0.951405,314.35,45.3015,0.890593,260.139,33.5573,0.111659,314.335,92.5237,0.807302,283.67,85.5272,0.635279,236.577,104.427,0.904668,236.464,106.672,0.148608,219.938,50.1038,0.916514,224.603,47.6433,0.0731145,316.69,234.181,0.747541,276.647,234.01,0.742533,323.772,333.223,0.798828,267.122,328.547,0.81211,347.263,418.129,0.822747,271.945,411.053,0.827598
281.252,66.5177,0.862753,290.767,54.7492,0.871878,274.188,54.7452,0.928006,312.09,45.3324,0.88959,269.424,42.9244,0.109139,314.311,92.4976,0.829141,288.299,85.4946,0.575495,236.454,104.308,0.963686,236.435,97.3041,0.102611,231.768,47.7461,0.889897,232.26375,47.640925,0.07473565,316.678,234.133,0.753027,278.909,231.754,0.736156,321.401,330.937,0.811253,267.087,328.513,0.812265,347.272,418.139,0.825754,271.905,411.112,0.82629
281.274,66.5655,0.861941,290.814,57.0839,0.854397,274.162,57.112,0.933489,311.954,47.6454,0.909963,269.399,47.6011,0.244597,311.955,90.2199,0.840552,288.336,85.5086,0.602015,236.428,101.906,0.944961,236.446,101.941,0.109648,236.403,45.3572,0.880072,239.9245,47.63855,0.0763568,314.39,234.111,0.768681,276.664,231.758,0.741992,316.753,330.91,0.821495,264.784,328.505,0.808963,347.292,418.113,0.832151,271.911,411.06,0.830044
276.587,66.6277,0.902556,290.678,57.156,0.837231,274.11,59.4478,0.869792,311.86,47.64,0.909829,269.475,42.9646,0.109313,311.932,90.1569,0.83255,290.703,85.4506,0.594177,236.477,101.837,0.9349,236.585,118.277,0.0561004,236.593,45.2742,0.889532,247.58525,47.636175,0.07797795,314.336,234.008,0.748782,278.982,229.408,0.712947,316.702,330.859,0.835012,264.76,328.443,0.805953,347.299,418.107,0.832337,271.902,408.769,0.833568
276.569,66.6927,0.898123,290.645,61.7392,0.828642,271.952,61.8042,0.873643,309.674,47.7018,0.909084,269.43733333333336,44.54926666666667,0.1187406666666666,311.9,92.5452,0.836185,288.35,85.5114,0.616824,236.46,99.6291,0.909856,245.831,90.2063,0.0916781,238.902,45.1876,0.797349,255.246,47.6338,0.0795991,314.347,234.046,0.751049,283.622,231.7,0.717753,316.658,330.882,0.823169,262.42,328.408,0.79775,347.296,415.776,0.824757,271.909,408.727,0.830539
276.574,68.8998,0.894089,290.646,61.7479,0.827997,271.917,61.8423,0.90726,309.687,47.7565,0.913268,269.3996666666667,46.13393333333333,0.1281683333333333,309.646,94.8655,0.807603,286.04,85.5519,0.642935,236.452,101.844,0.89284,236.458,101.879,0.154341,238.894,45.2135,0.772188,253.056,47.6667,0.100378,314.357,234.088,0.753412,283.633,231.733,0.725471,314.382,330.953,0.832315,260.086,328.418,0.815739,347.271,418.136,0.830674,271.885,408.751,0.834129
276.543,68.9845,0.906221,290.616,61.8106,0.843526,271.866,61.8851,0.948887,309.679,47.7708,0.900831,269.362,47.7186,0.137596,309.589,94.9242,0.787701,285.994,87.7773,0.62188,236.414,101.924,0.924484,236.52,104.285,0.0966269,236.497,45.2485,0.879107,252.874,47.6766,0.0769717,314.38,234.124,0.762037,281.304,231.775,0.738243,314.314,330.956,0.84605,260.035,328.423,0.829434,347.259,418.166,0.830867,271.909,408.719,0.839293
276.528,71.2588,0.894966,290.586,61.8909,0.866695,271.848,64.0842,0.986118,309.679,47.8112,0.905713,267.064,47.7551,0.148987,309.599,97.2776,0.840932,288.35,87.813,0.589916,236.407,102.052,0.977148,252.811,102.002,0.064028,234.16,45.2012,0.899822,252.857,47.673,0.0620051,314.414,234.182,0.755901,283.606,234.009,0.73948,312.095,333.195,0.842351,257.711,328.446,0.857772,347.265,420.471,0.842903,271.901,408.794,0.838302
274.313,71.3163,0.890993,288.31,64.1183,0.877081,271.812,64.1185,0.983457,309.702,50.0771,0.92815,259.978,47.6617,0.126902,309.677,99.5491,0.852299,290.659,87.8665,0.638104,236.481,104.443,0.976355,252.894,99.5857,0.0648685,224.644,47.7463,0.897504,238.826,45.4203,0.0801313,319.082,236.466,0.75217,285.968,234.099,0.756029,314.325,333.206,0.835708,257.669,328.505,0.860328,345.04,418.164,0.828152,271.948,408.73,0.861487
286.0,73.6606,0.861349,293.038,64.1213,0.933656,274.117,64.247,1.02882,311.886,50.0138,0.919048,257.698,59.4497,0.473634,314.299,99.5831,0.822754,278.963,94.8672,0.63832,238.877,116.162,0.871146,241.219,113.741,0.219156,215.216,61.8682,0.896652,217.523,54.7698,0.174661,321.406,236.511,0.74447,283.665,236.386,0.743848,316.676,335.605,0.791186,257.72,330.805,0.845532,344.988,420.452,0.823391,271.943,408.772,0.845081
290.587,73.6827,0.887639,293.219,64.1202,0.905163,274.251,64.2627,1.03855,312.016,47.7745,0.900699,260.075,59.4726,0.521963,316.726,101.833,0.828154,276.568,97.2447,0.65497,245.899,123.259,0.8925,243.53,125.615,0.254643,198.79,85.3752,0.923621,215.221,94.9025,0.164017,326.101,236.564,0.757487,283.635,236.467,0.745109,323.709,337.926,0.760477,260.065,330.844,0.814911,344.97,418.157,0.80725,271.945,411.045,0.847544
290.678,71.329,0.88418,295.527,61.8829,0.870849,276.55,64.1843,0.977722,312.104,50.0204,0.871061,264.764,57.1581,0.619722,326.051,101.915,0.843675,274.144,101.903,0.79583,253.01,139.683,0.84506,248.225,144.405,0.478281,196.226,118.436,0.772674,201.071,120.914,0.540374,328.53,241.154,0.766617,278.954,236.566,0.745758,328.588,340.276,0.815375,267.15,335.533,0.791252,345.038,415.819,0.820949,271.938,411.086,0.861429
293.033,73.6825,0.877593,304.854,64.1059,0.859144,279.001,64.2179,0.90342,316.719,50.0393,0.822422,269.526,57.1583,0.725865,328.416,101.861,0.882652,271.83,101.995,0.894435,257.698,142.198,0.710723,255.304,156.195,0.695771,198.83,158.666,0.733535,205.751,161.019,0.663113,330.962,236.425,0.7771,283.647,234.147,0.747266,335.588,333.168,0.790417,271.808,330.877,0.869146,347.353,411.076,0.83212,274.108,411.106,0.860851
293.237,71.3464,0.879335,307.283,61.8887,0.914157,288.274,64.1779,0.894632,316.728,50.1274,0.751053,271.741,59.4315,0.834146,328.487,99.6048,0.866948,267.152,102.019,0.855032,271.892,158.457,0.802961,262.391,158.664,0.511207,219.961,198.66,0.752706,224.632,196.45,0.377341,330.967,234.072,0.792757,283.701,234.058,0.763843,344.993,330.756,0.849654,271.879,328.506,0.889945,347.432,413.429,0.832714,274.171,411.098,0.866696
297.861,71.2814,0.823419,309.666,61.8896,0.941231,290.687,64.1337,0.91757,323.731,50.094,0.576154,271.796,52.4313,0.912019,330.83,99.6371,0.917291,257.748,102.052,0.894094,295.492,167.986,0.810448,257.776,161.063,0.885954,269.442,220.014,0.660711,260.046,220.005,0.770336,333.268,236.394,0.790477,288.359,236.469,0.835092,349.645,330.897,0.857677,274.198,330.827,0.885292,349.621,415.742,0.835211,274.216,411.123,0.880387
300.217,68.9726,0.838657,309.709,61.8289,0.95776,290.751,61.8788,0.920998,323.755,50.0783,0.470253,271.788,52.4225,0.928,333.211,101.825,0.899942,255.335,104.413,0.929761,326.146,163.328,0.843017,271.927,163.293,0.937751,312.06,231.675,0.797929,290.806,222.359,0.787758,335.597,229.411,0.718103,288.346,231.721,0.73006,349.77,330.939,0.859546,274.233,328.568,0.888859,349.64,413.449,0.837663,274.2,411.076,0.876547
304.891,68.9617,0.84511,311.903,61.79,0.951744,292.996,61.8625,0.925642,319.087,47.6571,0.218099,271.749,50.1164,0.919353,337.933,101.949,0.857449,255.429,109.006,0.89258,347.406,158.572,0.918386,290.613,165.639,0.873423,352.13,222.311,0.845639,328.478,222.304,0.88501,340.232,234.177,0.720646,288.398,236.445,0.784346,352.059,333.22,0.824617,274.262,330.787,0.880507,349.647,413.455,0.849008,274.192,411.107,0.871622
309.48,66.6938,0.913225,311.997,59.4289,0.897376,293.117,61.782,0.928043,311.998,45.2907,0.0667614,271.749,50.0612,0.916161,342.595,97.2237,0.83159,257.671,111.413,0.870535,361.545,144.436,0.888916,307.237,165.655,0.876962,385.093,193.951,0.884504,356.78,205.751,0.739546,342.646,233.996,0.781045,290.669,236.442,0.853414,352.064,328.505,0.880993,276.547,330.93,0.864829,349.626,411.115,0.853349,274.19,411.108,0.866886
309.529,66.6251,0.957059,312.109,57.0854,0.911919,293.169,59.4276,0.901777,323.774,47.5871,0.122007,271.834,47.6854,0.945616,335.554,99.5473,0.834861,262.451,109.02,0.833418,366.151,139.741,0.925597,312.097,160.941,0.843133,403.961,161.029,0.878493,385.093,179.827,0.930182,342.671,233.995,0.785454,290.798,236.501,0.857428,352.039,328.534,0.901138,276.636,330.911,0.842495,349.637,411.082,0.858698,274.167,411.066,0.866814
309.623,66.4863,0.971909,314.423,50.151,0.918357,295.464,52.3821,0.889095,323.824,45.3357,0.104985,271.938,45.3851,0.971232,330.749,90.2023,0.868294,267.133,104.339,0.891456,368.51,127.933,0.918172,330.769,156.203,0.879732,406.338,139.614,0.855504,394.541,153.883,0.799203,340.28,231.745,0.771745,290.838,236.464,0.855133,352.037,328.413,0.887279,276.66,330.832,0.827479,347.461,413.426,0.849553,274.133,408.783,0.872541
311.881,64.2512,0.952041,319.084,50.1002,0.941407,300.206,50.08,0.890665,328.397,43.0004,0.0729735,274.281,45.3493,1.00718,328.587,92.4836,0.886713,269.458,101.964,0.885229,368.566,125.6,0.72309,342.651,139.715,0.828877,418.094,118.434,0.6428,408.697,120.859,0.774451,342.632,231.75,0.788986,293.004,236.47,0.857774,349.797,326.09,0.874614,285.985,328.567,0.82205,347.385,408.747,0.838218,274.109,408.8,0.862451
314.322,64.1926,0.896352,326.144,50.1047,0.960078,307.291,47.8247,0.936618,328.397,43.0004,0.0729735,276.598,45.2648,0.950719,328.404,87.8386,0.87777,271.927,99.6219,0.868865,366.202,123.155,0.595074,352.053,125.609,0.84607,406.291,94.9059,0.463492,406.412,97.1965,0.80588,345.022,231.678,0.77095,295.482,236.415,0.801498,349.848,326.152,0.872284,290.713,330.775,0.87618,347.294,411.031,0.818615,271.895,411.075,0.869248
319.072,64.1732,0.862481,328.509,50.0995,0.969917,309.655,47.7763,0.95862,328.397,43.0004,0.0729735,281.281,42.9856,0.900972,326.158,87.8064,0.803633,274.217,94.9017,0.811625,366.24,120.784,0.379752,361.535,120.858,0.908778,399.233,71.2713,0.177149,403.863,68.949,0.895648,345.006,231.731,0.762391,295.536,236.466,0.772972,352.115,328.438,0.865901,293.002,330.786,0.879694,345.039,413.397,0.801324,271.889,411.068,0.862024
319.064,64.2033,0.847956,328.527,50.1414,0.958601,309.712,47.8237,0.94265,328.397,43.0004,0.0729735,286.041,45.2095,0.916594,323.752,90.1849,0.651557,278.955,90.1391,0.780157,366.328,120.775,0.354926,361.529,106.647,0.8901,399.233,71.2713,0.177149,385.077,59.5034,0.884455,347.305,233.995,0.780766,300.204,236.422,0.74365,354.407,328.513,0.855325,293.102,330.846,0.863309,344.955,411.031,0.78016,271.827,411.13,0.84478
326.13,64.1878,0.911461,330.812,50.1442,0.884265,314.317,50.0463,0.911238,328.397,43.0004,0.0729735,290.676,42.9128,0.94009,321.401,85.52,0.618599,283.611,87.8383,0.811137,366.296,106.747,0.337752,363.815,101.953,0.949821,399.233,71.2713,0.177149,368.539,52.4039,0.894916,347.279,229.4,0.759092,307.178,234.055,0.75061,354.451,328.477,0.834473,295.439,330.782,0.858003,344.969,408.756,0.792752,271.837,413.42,0.852814
328.417,64.2433,0.929041,330.963,52.4389,0.769145,319.022,50.0162,0.871717,0.0,0.0,0.0,293.007,40.6349,0.957312,316.659,87.812,0.654851,285.988,85.5423,0.834854,366.213,104.344,0.397255,359.181,97.1822,0.82362,352.128,78.2861,0.112378,361.5,50.0934,0.789114,347.314,231.736,0.77998,307.18,234.126,0.749313,354.439,328.475,0.848832,295.443,330.897,0.840984,342.687,408.746,0.786697,271.872,413.472,0.851553
330.784,64.2108,0.972452,335.585,50.1533,0.761552,326.058,50.0073,0.906773,0.0,0.0,0.0,293.214,40.6141,0.940768,319.057,87.776,0.601856,288.316,85.4648,0.872915,366.218,104.332,0.336406,359.124,94.8877,0.826302,352.128,78.2861,0.112378,349.849,50.0301,0.615738,347.279,227.025,0.754684,307.177,231.773,0.73128,354.445,328.477,0.84868,295.472,330.823,0.843095,344.926,408.708,0.799667,271.9,411.117,0.855523
330.967,64.2015,0.926333,340.264,50.1362,0.749771,328.373,47.8272,0.945094,0.0,0.0,0.0,295.427,40.6385,0.921718,321.387,87.7736,0.53814,290.612,85.4371,0.887982,366.288,104.29,0.3044,359.177,99.6148,0.845319,352.128,78.2861,0.112378,349.697,57.1424,0.515676,347.289,227.017,0.754316,307.188,233.999,0.736911,352.175,328.408,0.843947,295.531,330.788,0.836596,344.932,408.706,0.793902,271.867,413.44,0.855927
333.204,64.0613,0.882513,340.259,47.8372,0.635322,328.431,47.7124,0.926692,0.0,0.0,0.0,295.549,40.5743,0.902616,314.386,83.1124,0.518822,290.703,83.1448,0.893969,366.292,101.987,0.215507,363.877,101.878,0.913755,352.128,78.2861,0.112378,347.45,54.8173,0.621673,347.257,222.341,0.742027,307.289,229.418,0.732568,354.408,328.437,0.850492,297.784,330.774,0.833753,344.933,408.73,0.791249,271.848,413.437,0.854353
333.243,61.8587,0.861758,340.322,47.8139,0.602312,328.526,47.65,0.941727,0.0,0.0,0.0,300.164,35.9436,0.881321,314.292,85.3798,0.536599,290.734,83.1714,0.886049,366.322,102.025,0.221157,366.134,101.914,0.928956,352.128,78.2861,0.112378,347.417,57.145,0.63133,345.01,224.634,0.732312,307.29,231.676,0.746942,352.126,328.439,0.870439,297.791,330.781,0.83158,344.947,408.785,0.790064,271.863,413.472,0.851885
337.896,61.8406,0.832164,342.64,47.7567,0.450059,330.835,47.6542,0.945493,0.0,0.0,0.0,304.885,38.2844,0.908228,311.962,85.4476,0.581611,292.994,83.164,0.911115,366.324,104.298,0.267092,366.196,101.94,0.914356,352.128,78.2861,0.112378,347.437,59.5122,0.644277,344.947,224.626,0.724432,307.232,229.405,0.739278,352.126,328.432,0.871441,297.861,330.758,0.832893,344.938,408.778,0.78275,271.841,415.748,0.846616
340.303,64.0658,0.831774,345.035,47.8,0.461222,330.93,47.7392,0.918864,0.0,0.0,0.0,307.238,40.58,0.937378,314.362,85.4897,0.592604,293.022,85.3844,0.904598,368.536,104.352,0.346792,366.216,102.013,0.881135,352.128,78.2861,0.112378,349.674,59.5287,0.653477,344.999,227.017,0.731516,307.268,231.698,0.75792,352.117,328.4,0.863108,300.149,330.762,0.837111,344.927,408.773,0.793048,271.827,413.413,0.851229
342.598,64.1287,0.840096,347.241,50.0407,0.513737,330.955,47.7965,0.892278,0.0,0.0,0.0,307.285,40.6449,0.956263,314.364,85.5457,0.568824,293.08,85.3569,0.905957,368.532,104.295,0.259761,366.233,101.973,0.912223,352.128,78.2861,0.112378,349.684,61.8366,0.639189,345.026,227.026,0.728267,309.501,229.412,0.756373,352.158,328.432,0.86248,300.13,330.776,0.832971,344.92,408.717,0.791825,271.832,413.446,0.852796
345.031,64.1668,0.863103,347.408,50.1187,0.457176,335.536,50.0067,0.848318,0.0,0.0,0.0,309.619,42.8943,0.985821,316.718,85.4531,0.539737,293.198,83.0965,0.911494,368.564,106.667,0.187387,366.305,104.203,0.988636,352.128,78.2861,0.112378,349.817,61.8931,0.631511,344.952,229.361,0.718303,307.255,231.737,0.746361,352.14,328.444,0.863429,300.151,330.864,0.819822,342.678,408.72,0.790419,271.803,415.793,0.846334
347.385,64.1313,0.910718,349.697,50.0864,0.503515,340.299,47.8187,0.85483,0.0,0.0,0.0,311.92,40.6459,0.980057,323.792,85.4312,0.54557,295.475,83.1053,0.917692,368.627,104.395,0.222009,366.31,104.244,0.992616,352.128,78.2861,0.112378,352.04,64.1674,0.579144,344.949,229.388,0.720243,307.207,231.731,0.747633,352.113,328.452,0.869245,300.157,330.811,0.832155,344.928,411.083,0.784028,271.798,415.769,0.847783
347.441,64.2102,0.915317,349.796,50.1734,0.453236,342.675,50.0325,0.859271,0.0,0.0,0.0,312.061,40.6156,0.959425,323.785,85.5051,0.54448,297.816,83.1143,0.912263,368.626,111.376,0.15809,366.318,104.306,1.00167,352.128,78.2861,0.112378,354.425,64.2432,0.5374,344.927,229.376,0.712695,307.219,231.703,0.740903,352.081,328.427,0.864453,297.859,330.796,0.828407,344.932,408.734,0.791424,271.826,413.476,0.854308
